timestamp,action,reward,done,background,block_loss,blockiness,blur,contrast,cpu_usage,current_bitrate,enc_quality,exposure,latency,max_bitrate,noise,packet_loss,ram_usage,spatial_activity,temporal_activity,throughput
2024-07-15 20:58:29,2,25.42,False,1000,1.79,0.95,2.41,58.68,54.3,7.37,20,122.08,0.35,7.0,0.42,7.5,0.22,35.52,89.79,27.67
2024-07-15 20:58:47,0,16.620000000000005,False,5000,0.89,0.92,2.28,47.14,56.9,22.79,14,117.72,1034.16,25.0,0.57,100.0,0.22,36.9,66.94,7.48
2024-07-15 20:58:58,2,28.699999999999996,False,1000,0.05,0.94,2.68,50.16,59.3,7.52,27,110.22,0.3,7.0,0.49,20.0,0.22,99.16,78.02,19.53
2024-07-15 20:59:12,0,37.58,False,1000,0.41,0.92,2.78,56.65,54,6.56,24,124.98,0.36,0.0,0.36,7.5,0.22,77.9,88.09,35.79
2024-07-15 20:59:27,1,21.64,False,5000,0.48,0.88,2.77,57.51,66.7,15.28,22,124.98,212.55,15.0,0.34,100.0,0.22,76.78,89.77,21.31
2024-07-15 20:59:37,2,29.52,False,1000,0.24,1.0,1.77,53.58,80,9.15,30,95.93,0.29,7.0,0.35,7.5,0.22,48.83,88.09,31.31
2024-07-15 20:59:51,0,17.48,False,5000,0.56,0.93,4.31,39.47,79.6,23.02,10,130.68,1036.24,25.0,0.41,100.0,0.22,38.51,53.85,18.97
2024-07-15 21:00:02,2,26.18,False,1000,0.81,0.89,3.87,28.94,52.7,6.46,22,131.93,0.28,7.0,0.39,10.0,0.22,26.97,43.11,13.65
2024-07-15 21:00:12,2,24.959999999999997,False,5000,1.92,0.94,5.18,29.4,50.9,7.29,14,133.97,0.22,7.0,0.45,7.5,0.22,19.21,44.16,31.18
2024-07-15 21:00:29,0,4.48,False,15000,10.76,0.8,2.71,59.13,64,23.49,11,123.73,1025.83,25.0,0.47,100.0,0.22,35.47,72.1,9.68
2024-07-15 21:00:39,2,16.2,False,5000,0.4,0.7,5.1,48.36,57.4,7.55,25,125.95,0.22,7.0,0.36,12.5,0.22,21.64,66.96,33.2
2024-07-15 21:00:55,0,5.82,False,1000,0.54,0.69,7.78,49.84,50,19.69,10,117.2,1037.16,25.0,0.4,100.0,0.22,21.32,71.18,12.53
2024-07-15 21:01:05,2,24.72,False,1000,0.44,0.78,5.44,43.92,56,6.8,16,102.33,0.24,7.0,0.4,10.0,0.22,22.37,59.52,14.8
2024-07-15 21:01:24,0,18.68,False,1000,0.16,0.95,4.75,39.01,45.3,0.12,0,95.92,1006.71,25.0,0.46,100.0,0.22,22.06,55.64,9.96
2024-07-15 21:01:34,2,15.939999999999998,False,1000,6.43,0.94,3.01,30.8,45.1,8.97,16,135.45,0.74,7.0,0.55,17.5,0.22,31.5,42.41,20.66
2024-07-15 21:01:47,1,13.76,False,1000,7.12,0.9,3.24,15.75,51,16.04,16,121.02,0.2,15.0,0.47,57.5,0.22,20.33,22.01,46.19
2024-07-15 21:02:08,0,19.66,False,1000,0.17,1.0,2.23,29.88,50,28.91,8,87.08,1029.02,25.0,0.0,100.0,0.22,19.1,48.41,0.95
2024-07-15 21:02:18,2,27.58,True,1000,0.21,0.9,2.69,46.98,37.3,8.31,16,94.3,0.23,7.0,0.52,5.0,0.22,32.42,79.38,25.66
2024-07-15 21:02:32,0,38.78,False,15000,0.11,0.95,2.62,47.41,56.4,7.82,18,99.38,0.28,0.0,0.44,7.5,0.22,29.02,80.08,31.69
2024-07-15 21:02:46,0,17.740000000000002,False,1000,0.43,0.93,2.59,46.55,62,24.37,9,112.63,989.89,25.0,0.65,100.0,0.22,32.51,77.4,18.94
2024-07-15 21:02:57,2,28.84,False,1000,0.18,0.96,2.31,47.31,59.3,6.7,14,96.73,0.65,7.0,0.4,15.0,0.22,35.35,79.87,17.56
2024-07-15 21:03:07,2,30.0,False,15000,0.0,1.0,1.12,51.96,55.6,6.61,18,73.18,0.96,7.0,0.0,7.5,0.22,25.06,88.9,29.38
2024-07-15 21:03:17,2,26.5,False,5000,0.45,0.87,2.54,45.12,57.4,6.72,21,125.0,0.5,7.0,0.48,7.5,0.22,75.44,62.49,32.25
2024-07-15 21:03:31,0,17.379999999999995,False,1000,0.71,0.94,4.55,56.0,74.1,25.1,12,124.37,1009.85,25.0,0.46,100.0,0.22,35.43,79.36,24.63
2024-07-15 21:03:41,2,25.360000000000003,False,1000,1.52,0.92,3.93,51.29,51.1,6.14,14,122.7,0.26,7.0,0.48,10.0,0.22,47.9,76.53,16.42
2024-07-15 21:03:56,0,11.179999999999996,False,15000,3.81,0.94,2.43,46.96,58.5,27.66,11,125.78,1009.01,25.0,0.51,100.0,0.22,84.27,67.98,19.15
2024-07-15 21:04:06,2,24.9,False,5000,2.25,0.97,2.29,46.95,62,7.8,12,125.18,0.29,7.0,0.95,12.5,0.22,78.02,65.61,22.07
2024-07-15 21:04:25,0,18.28,False,5000,0.06,0.92,2.57,44.58,71.7,23.05,18,124.85,992.6,25.0,0.59,100.0,0.22,80.21,61.33,6.46
2024-07-15 21:04:35,2,25.9,False,1000,0.35,0.83,2.8,45.15,69.8,6.53,22,126.25,0.24,7.0,0.52,17.5,0.22,49.3,67.81,17.47
2024-07-15 21:04:49,1,21.380000000000003,False,1000,0.61,0.88,3.15,44.17,79.6,13.83,19,85.92,0.5,15.0,0.5,82.5,0.22,28.68,73.29,22.86
2024-07-15 21:05:04,0,18.5,False,1000,0.75,1.0,4.1,45.36,66.7,27.97,17,102.77,1014.73,25.0,0.52,100.0,0.22,32.27,76.08,16.02
2024-07-15 21:05:14,2,28.64,False,15000,0.68,1.0,3.33,48.16,81.5,6.49,24,131.35,0.27,7.0,0.68,20.0,0.22,39.68,69.11,20.88
2024-07-15 21:05:28,1,20.64,False,1000,0.98,0.88,5.51,60.86,70.4,15.72,23,124.6,147.96,15.0,0.42,97.5,0.22,34.95,78.27,30.96
2024-07-15 21:05:38,2,15.540000000000001,False,1000,5.03,0.78,6.52,43.82,50,6.16,25,119.4,0.27,7.0,0.58,7.5,0.22,38.89,63.38,27.55
2024-07-15 21:05:52,0,12.420000000000002,False,1000,3.59,0.98,4.88,48.97,68.5,25.88,25,121.22,995.8,25.0,0.53,100.0,0.22,45.5,69.07,17.46
2024-07-15 21:06:03,2,9.84,False,5000,8.68,0.86,4.58,53.01,52,6.75,30,129.77,0.42,7.0,0.45,27.5,0.22,37.09,79.97,23.35
2024-07-15 21:06:18,0,15.36,False,1000,1.22,0.89,4.68,46.87,57.4,24.07,4,123.73,1011.6,25.0,0.38,100.0,0.22,46.69,69.47,22.03
2024-07-15 21:06:29,2,23.380000000000003,False,1000,1.11,0.78,4.41,61.14,50.9,7.15,25,124.3,0.16,7.0,0.42,17.5,0.22,38.32,93.12,19.58
2024-07-15 21:06:44,0,16.48,False,1000,1.06,0.93,5.4,57.65,74.1,24.15,16,125.37,1018.55,25.0,0.42,100.0,0.22,33.73,87.27,12.93
2024-07-15 21:07:11,0,12.020000000000003,False,1000,1.89,0.79,4.53,46.06,58,26.17,8,133.08,1028.12,0.0,0.36,100.0,0.22,26.59,67.9,0.91
2024-07-15 21:07:21,2,22.32,False,15000,1.44,0.76,5.35,47.76,82,7.28,28,122.53,0.26,7.0,0.24,17.5,0.22,31.74,74.84,20.85
2024-07-15 21:07:35,0,15.100000000000001,False,1000,6.35,0.89,2.72,48.88,84.9,27.45,11,126.18,1023.28,25.0,0.66,100.0,0.22,59.53,67.17,16.47
2024-07-15 21:07:46,2,23.22,False,1000,2.29,0.89,4.71,46.39,66,7.3,14,129.48,0.26,7.0,0.41,17.5,0.22,47.99,68.61,17.29
2024-07-15 21:08:01,0,18.62,False,5000,0.49,0.98,2.02,47.88,72.2,22.03,13,120.27,1024.13,25.0,0.41,100.0,0.22,38.93,68.73,12.21
2024-07-15 21:08:12,2,27.560000000000002,False,15000,0.02,0.88,2.15,35.51,60,7.74,23,80.38,0.27,7.0,0.46,17.5,0.22,21.73,60.8,20.41
2024-07-15 21:08:22,2,27.28,False,5000,0.06,0.87,2.05,31.75,68.5,8.0,21,119.2,0.24,7.0,0.0,7.5,0.22,17.16,52.79,29.6
2024-07-15 21:08:36,1,20.88,False,1000,0.76,0.87,2.46,37.81,63.6,13.3,11,163.12,82.65,15.0,0.39,97.5,0.22,19.89,60.85,32.43
2024-07-15 21:08:46,2,24.16,False,1000,0.82,0.79,3.18,43.07,63,7.2,32,111.87,0.26,7.0,1.0,7.5,0.22,65.51,62.97,26.88
2024-07-15 21:09:02,0,14.719999999999999,False,1000,0.34,0.77,3.32,29.16,72.2,25.16,19,108.23,1028.91,25.0,0.4,100.0,0.22,24.92,43.66,10.04
2024-07-15 21:09:13,2,23.64,False,1000,0.68,0.75,6.88,27.51,78,6.96,19,114.95,0.26,7.0,0.41,17.5,0.22,14.53,41.37,16.81
2024-07-15 21:09:32,0,15.100000000000001,False,1000,1.45,0.9,7.1,39.03,90,20.4,9,140.47,1021.32,25.0,0.43,100.0,0.22,23.08,60.54,7.45
2024-07-15 21:09:42,2,26.5,False,1000,0.15,0.84,3.47,32.21,42,0.14,0,137.97,0.25,7.0,0.39,10.0,0.22,24.63,48.02,20.53
2024-07-15 21:10:00,0,14.880000000000003,False,1000,0.66,0.81,6.18,50.72,76,20.37,9,135.3,1015.94,25.0,0.33,100.0,0.22,27.2,71.58,8.03
2024-07-15 21:10:10,2,27.44,False,5000,1.08,0.98,2.17,48.54,78.4,6.44,17,94.68,0.27,7.0,0.4,15.0,0.22,28.85,81.6,20.42
2024-07-15 21:10:28,0,16.019999999999996,False,1000,1.39,0.94,2.27,47.09,86,24.51,23,103.8,977.0,25.0,0.39,100.0,0.22,34.04,78.28,9.15
2024-07-15 21:10:38,2,28.9,False,5000,0.55,1.0,2.55,48.66,81.5,6.77,12,109.37,0.24,7.0,0.4,2.5,0.22,28.56,80.43,11.42
2024-07-15 21:10:55,0,18.14,False,5000,0.03,0.91,2.66,43.04,80,25.91,12,77.87,1020.52,25.0,0.63,100.0,0.22,44.04,71.95,10.41
2024-07-15 21:11:05,2,24.32,False,5000,1.94,0.91,2.09,39.77,57.4,6.62,22,114.47,0.23,7.0,0.38,15.0,0.22,27.01,58.29,20.27
2024-07-15 21:11:20,1,24.48,False,5000,0.26,1.0,11.67,47.64,57.4,14.04,17,118.4,218.98,15.0,0.42,100.0,0.22,25.96,78.01,20.01
2024-07-15 21:11:30,2,27.0,False,5000,1.5,1.0,4.02,47.26,77.8,6.87,25,120.75,0.25,7.0,0.49,7.5,0.22,41.01,79.19,25.6
2024-07-15 21:11:44,0,33.66,False,1000,2.87,0.97,3.44,42.26,77.8,5.91,26,121.9,0.24,0.0,0.51,7.5,0.22,30.55,63.26,35.4
2024-07-15 21:11:54,2,27.759999999999998,False,1000,0.72,0.96,4.1,48.62,89.8,7.55,25,116.38,0.27,7.0,0.42,7.5,0.22,37.53,81.67,30.89
2024-07-15 21:12:04,2,23.020000000000003,False,5000,2.69,0.92,3.27,48.97,79.6,7.67,25,110.57,0.25,7.0,0.46,7.5,0.22,40.76,80.88,30.28
2024-07-15 21:12:18,1,13.520000000000003,False,5000,4.64,0.89,3.14,46.92,85.2,14.67,15,128.07,126.59,15.0,0.53,97.5,0.22,46.94,65.02,28.34
2024-07-15 21:12:28,2,12.36,False,5000,7.82,0.9,3.23,42.62,70.4,5.36,25,120.78,0.19,7.0,0.62,10.0,0.22,45.2,67.34,26.61
2024-07-15 21:12:44,0,11.920000000000002,False,5000,3.84,0.98,3.53,40.92,63,23.07,14,119.97,1046.85,25.0,0.59,100.0,0.22,42.73,62.44,11.64
2024-07-15 21:12:54,2,24.18,False,1000,0.31,0.74,3.44,48.06,57.4,6.87,15,120.68,0.3,7.0,0.42,10.0,0.22,46.63,78.42,14.85
2024-07-15 21:13:13,0,17.239999999999995,False,5000,0.78,0.94,3.45,46.48,66.7,23.52,9,120.52,1015.04,25.0,0.43,100.0,0.22,35.25,77.09,8.59
2024-07-15 21:13:24,2,0.0799999999999983,False,15000,12.46,0.75,3.22,44.18,69.8,6.72,22,124.03,0.24,7.0,0.62,17.5,0.22,42.6,69.27,19.74
2024-07-15 21:13:34,2,27.5,False,1000,0.35,0.91,4.15,50.23,52.2,6.86,23,106.33,0.29,7.0,0.26,10.0,0.22,34.1,84.11,34.81
2024-07-15 21:13:44,2,28.639999999999997,False,1000,0.08,0.94,8.83,50.36,33.3,0.12,0,113.45,0.25,7.0,0.44,10.0,0.22,30.09,82.8,36.73
2024-07-15 21:13:53,2,19.32,False,5000,3.54,0.82,2.42,49.97,66.7,6.27,9,102.53,0.26,7.0,0.37,7.5,0.22,38.21,82.94,34.77
2024-07-15 21:14:10,0,16.22,False,5000,0.19,0.83,2.89,48.14,67.3,26.3,10,121.38,1018.34,25.0,0.4,100.0,0.22,36.16,81.36,11.83
2024-07-15 21:14:20,2,29.04,False,5000,0.18,0.97,3.88,49.5,65.5,6.15,35,80.12,0.29,7.0,0.44,20.0,0.22,25.95,83.28,20.78
2024-07-15 21:14:35,1,23.300000000000004,False,15000,0.05,0.92,2.46,42.24,43.1,14.19,13,91.05,177.07,15.0,0.42,100.0,0.22,22.65,71.5,19.98
2024-07-15 21:14:45,2,28.419999999999998,True,1000,0.49,0.97,2.3,49.39,41.5,5.73,17,105.1,0.32,7.0,0.18,10.0,0.22,33.45,80.94,30.9
2024-07-15 21:14:59,0,38.120000000000005,False,15000,0.84,0.99,3.96,49.11,52.7,6.87,19,122.07,0.38,0.0,0.43,7.5,0.22,36.23,80.98,33.36
2024-07-15 21:15:09,2,28.38,False,5000,0.51,0.97,3.86,52.42,50,6.84,17,124.42,0.25,7.0,0.45,10.0,0.22,50.38,85.52,30.95
2024-07-15 21:15:20,2,-5.740000000000002,False,1000,14.97,0.71,3.15,46.02,58.7,7.31,13,97.5,0.24,7.0,0.41,7.5,0.22,29.23,75.6,31.37
2024-07-15 21:15:29,2,29.38,False,1000,0.01,0.97,2.47,45.23,56.5,6.66,15,81.37,0.42,7.0,0.82,7.5,0.22,42.56,75.69,36.93
2024-07-15 21:15:39,2,25.88,False,5000,1.76,0.97,2.39,58.74,52.9,6.1,22,122.03,0.23,7.0,0.45,7.5,0.22,35.62,89.88,32.92
2024-07-15 21:15:49,2,26.36,False,5000,1.32,0.95,2.36,53.55,56.9,5.72,27,120.47,0.79,7.0,0.5,10.0,0.22,35.27,81.16,39.18
2024-07-15 21:15:59,2,25.32,False,1000,0.84,0.85,2.4,46.13,52,6.95,21,113.75,0.3,7.0,0.56,7.5,0.22,62.26,65.99,30.27
2024-07-15 21:16:10,2,26.76,False,15000,0.52,0.89,2.75,56.35,50,7.6,14,124.72,0.57,7.0,0.36,7.5,0.22,76.17,87.86,29.43
2024-07-15 21:16:24,1,22.900000000000002,False,15000,0.35,0.93,2.75,56.9,52.8,15.2,11,124.98,237.42,15.0,0.35,100.0,0.22,78.52,88.78,22.36
2024-07-15 21:16:34,2,28.4,False,1000,0.4,0.96,2.75,57.19,27.8,0.12,0,125.0,0.25,7.0,0.38,0.0,0.22,78.45,89.27,49.13
2024-07-15 21:16:43,2,30.0,False,1000,0.0,1.0,0.12,52.23,77.8,6.37,25,71.9,0.26,7.0,0.0,7.5,0.22,25.23,89.44,37.05
2024-07-15 21:17:02,0,17.740000000000002,False,1000,0.43,0.93,4.36,41.51,82.4,24.95,11,130.13,1019.1,25.0,0.4,100.0,0.22,38.5,57.08,7.59
2024-07-15 21:17:13,2,25.939999999999998,False,1000,1.03,0.9,3.89,28.14,66.7,7.18,22,129.65,0.31,7.0,0.39,17.5,0.22,29.14,41.63,17.48
2024-07-15 21:17:23,2,24.479999999999997,False,1000,1.86,0.91,5.34,34.91,46.7,0.11,0,133.8,0.25,7.0,0.45,7.5,0.22,22.71,53.62,30.61
2024-07-15 21:17:36,1,-15.839999999999996,False,1000,20.72,0.78,2.79,43.85,72.2,15.16,25,134.73,43.37,15.0,0.46,87.5,0.22,39.12,63.92,29.33
2024-07-15 21:17:50,1,18.3,False,1000,0.75,0.74,4.8,47.02,52.7,13.7,19,118.77,168.24,15.0,0.29,100.0,0.22,23.03,59.48,14.54
2024-07-15 21:18:01,2,26.82,False,1000,0.29,0.87,4.61,43.43,50.9,5.57,31,111.02,0.22,7.0,0.41,7.5,0.22,25.69,62.21,24.22
2024-07-15 21:18:11,2,18.299999999999997,False,1000,4.15,0.83,3.34,34.35,56,6.46,33,121.52,0.25,7.0,0.45,7.5,0.22,30.84,46.16,31.99
2024-07-15 21:18:25,0,16.6,False,1000,5.7,0.9,2.64,36.89,53.7,25.0,20,128.27,1039.69,25.0,0.66,100.0,0.22,27.79,52.66,17.33
2024-07-15 21:18:36,2,25.16,False,1000,0.32,0.79,4.2,27.8,50.9,6.87,22,89.13,0.21,7.0,0.39,15.0,0.22,16.67,44.28,20.24
2024-07-15 21:18:45,2,27.240000000000002,False,1000,0.88,0.95,3.18,16.39,51,7.51,22,97.3,0.25,7.0,0.47,5.0,0.22,17.2,23.29,35.82
2024-07-15 21:19:00,0,13.879999999999999,False,1000,2.16,0.91,2.7,48.06,51.9,6.58,18,125.3,0.24,0.0,0.73,10.0,0.22,31.47,74.93,29.76
2024-07-15 21:19:14,0,18.14,False,5000,0.53,0.96,3.21,47.93,66.7,24.09,17,109.62,1004.07,25.0,0.64,100.0,0.22,33.54,80.43,16.29
2024-07-15 21:19:25,2,18.939999999999998,False,1000,5.23,0.97,2.21,45.36,49,6.9,28,93.07,0.21,7.0,0.48,7.5,0.22,34.49,70.93,14.95
2024-07-15 21:19:34,2,27.04,False,5000,0.48,0.9,6.7,45.54,48,6.33,19,107.92,0.26,7.0,0.39,5.0,0.22,24.13,72.7,36.36
2024-07-15 21:19:44,2,29.119999999999997,False,15000,0.04,0.96,2.02,46.96,51.9,7.38,25,98.92,0.25,7.0,0.4,7.5,0.22,27.85,75.07,31.53
2024-07-15 21:19:54,2,26.360000000000003,False,1000,1.02,0.92,3.07,50.4,54,7.34,24,124.2,0.19,7.0,0.49,7.5,0.22,55.59,80.38,37.1
2024-07-15 21:20:04,2,9.18,False,5000,9.71,0.93,3.88,57.6,53.7,7.32,14,127.23,0.26,7.0,0.53,7.5,0.22,43.92,80.6,31.57
2024-07-15 21:20:21,0,15.659999999999997,False,1000,1.57,0.94,5.15,51.33,72,23.05,10,122.05,1039.0,25.0,0.55,100.0,0.22,35.92,76.24,12.07
2024-07-15 21:20:31,2,25.12,False,1000,2.24,0.98,3.02,54.91,51.9,5.9,26,126.43,0.22,7.0,0.57,10.0,0.22,76.17,79.92,14.23
2024-07-15 21:20:41,2,22.86,False,15000,2.37,0.88,2.12,48.02,50,6.25,25,126.1,0.18,7.0,0.59,7.5,0.22,58.08,67.68,30.81
2024-07-15 21:20:52,2,28.560000000000002,False,1000,0.02,0.93,2.79,46.64,52.9,6.98,17,124.58,0.27,7.0,0.55,10.0,0.22,84.24,64.84,30.6
2024-07-15 21:21:02,2,28.72,False,1000,0.64,1.0,2.21,45.8,62,5.76,14,127.27,0.29,7.0,0.73,7.5,0.22,64.49,63.32,31.18
2024-07-15 21:21:12,2,25.159999999999997,False,5000,2.12,0.97,2.09,42.29,63,5.93,30,128.0,0.26,7.0,0.61,7.5,0.22,65.3,62.69,33.65
2024-07-15 21:21:21,2,26.9,False,5000,1.05,0.95,3.81,45.62,68.5,8.07,35,103.27,0.26,7.0,0.46,0.0,0.22,32.65,76.39,49.89
2024-07-15 21:21:31,2,29.619999999999997,False,5000,0.19,1.0,2.95,45.7,54.3,7.06,20,113.8,0.33,7.0,0.7,7.5,0.22,42.93,73.39,31.49
2024-07-15 21:21:41,2,25.799999999999997,False,5000,1.5,0.94,5.34,60.55,56,6.93,15,127.87,0.25,7.0,0.48,10.0,0.22,37.68,80.74,37.21
2024-07-15 21:21:59,0,12.16,False,5000,1.52,0.76,6.07,48.03,63,25.41,9,123.82,1009.21,25.0,0.44,100.0,0.22,39.08,67.75,8.62
2024-07-15 21:22:08,2,24.88,False,1000,2.06,0.95,5.14,44.25,29.6,0.12,0,124.37,0.45,7.0,0.55,2.5,0.22,49.0,66.84,16.36
2024-07-15 21:22:23,1,18.0,False,1000,1.3,0.78,7.68,54.99,49.1,18.22,11,125.98,228.45,15.0,0.39,100.0,0.22,29.56,81.16,21.28
2024-07-15 21:22:33,2,24.5,False,1000,1.55,0.88,4.49,48.88,51.1,6.65,13,123.8,0.27,7.0,0.39,10.0,0.22,49.2,73.17,28.43
2024-07-15 21:22:50,0,13.580000000000002,False,1000,1.01,0.78,4.46,58.16,59.3,23.33,15,124.02,1003.05,25.0,0.5,100.0,0.22,39.0,88.06,9.55
2024-07-15 21:23:38,0,17.339999999999996,False,1000,0.73,0.94,4.88,57.94,69.4,31.5,8,127.17,1029.91,0.0,0.44,100.0,0.22,34.26,89.63,0.27
2024-07-15 21:23:49,2,22.740000000000002,False,5000,1.33,0.77,5.74,44.95,51.9,7.24,18,129.43,0.26,7.0,0.36,10.0,0.22,22.58,68.04,14.7
2024-07-15 21:23:58,2,23.32,False,1000,1.04,0.77,5.06,49.29,55.6,7.57,26,123.52,0.3,7.0,0.39,7.5,0.22,32.26,75.75,35.69
2024-07-15 21:24:09,2,26.18,False,1000,0.81,0.89,3.84,52.07,53.7,6.45,27,126.1,0.19,7.0,0.41,7.5,0.22,36.54,76.91,30.13
2024-07-15 21:24:19,2,17.9,False,1000,3.55,0.75,3.07,42.06,62,5.81,33,131.18,0.24,7.0,0.47,7.5,0.22,67.92,65.22,32.95
2024-07-15 21:24:29,2,23.939999999999998,False,15000,0.13,0.71,2.59,36.13,51.9,6.02,26,76.98,0.25,7.0,0.37,7.5,0.22,19.69,60.32,30.22
2024-07-15 21:24:39,2,20.380000000000003,False,5000,4.11,0.93,2.05,33.11,45.1,7.15,22,84.47,0.29,7.0,0.49,7.5,0.22,23.12,50.28,37.45
2024-07-15 21:24:48,2,3.6400000000000006,False,1000,10.98,0.78,2.05,33.99,50,6.91,20,170.13,0.58,7.0,0.49,7.5,0.22,19.3,53.97,37.29
2024-07-15 21:24:58,2,16.4,False,5000,0.25,0.69,2.88,27.6,55.6,6.83,24,148.0,0.59,7.0,1.07,7.5,0.22,35.46,42.14,36.16
2024-07-15 21:25:08,2,18.88,False,1000,4.16,0.86,3.58,48.36,49.1,6.62,19,117.77,0.47,7.0,0.57,7.5,0.22,66.74,73.34,35.7
2024-07-15 21:25:17,2,15.64,False,1000,5.08,0.79,3.75,31.28,50,7.1,22,108.93,0.18,7.0,0.41,7.5,0.22,23.98,45.68,36.25
2024-07-15 21:25:27,2,22.520000000000003,False,15000,1.84,0.81,5.86,27.31,56,7.49,16,127.65,0.47,7.0,0.41,7.5,0.22,16.2,41.11,36.97
2024-07-15 21:25:37,2,5.0,False,1000,10.5,0.8,2.71,41.3,55.6,7.53,25,123.28,0.22,7.0,0.54,7.5,0.22,33.34,62.41,30.4
2024-07-15 21:25:47,2,11.22,False,1000,7.79,0.84,3.03,30.3,42.6,6.63,17,118.57,0.27,7.0,0.49,7.5,0.22,24.94,42.57,30.61
2024-07-15 21:25:57,2,29.04,False,5000,0.48,1.0,4.89,49.5,53.7,6.31,32,128.05,0.3,7.0,0.17,7.5,0.22,26.23,72.89,37.07
2024-07-15 21:26:07,1,20.88,False,5000,1.66,0.96,2.11,48.83,70,15.03,12,97.18,0.35,15.0,0.38,20.0,0.22,27.61,81.67,25.82
2024-07-15 21:26:17,2,26.16,False,5000,1.92,1.0,2.19,47.48,40,8.25,15,102.1,0.37,7.0,0.41,7.5,0.22,33.03,78.74,31.67
2024-07-15 21:26:27,2,28.54,False,1000,0.63,0.99,2.46,48.55,37.3,7.39,15,107.93,0.32,7.0,0.3,2.5,0.22,28.42,80.15,30.34
2024-07-15 21:26:38,2,28.6,False,15000,0.3,0.96,2.07,46.09,48.1,6.67,23,89.0,0.67,7.0,0.57,7.5,0.22,49.41,74.26,29.5
2024-07-15 21:26:48,2,8.98,False,5000,9.11,0.86,2.11,43.66,58,6.02,35,120.53,0.38,7.0,0.66,10.0,0.22,32.88,59.87,33.62
2024-07-15 21:26:58,2,29.46,False,1000,0.27,1.0,10.84,47.57,38.2,8.35,19,118.62,0.24,7.0,0.42,10.0,0.22,26.35,78.57,32.21
2024-07-15 21:27:11,0,38.56,True,1000,0.72,1.0,4.02,47.95,35.3,7.48,15,119.2,0.21,0.0,0.43,5.0,0.22,40.68,79.49,37.6
2024-07-15 21:27:21,2,29.58,False,1000,0.21,1.0,5.64,46.02,28.3,0.1,0,119.3,0.29,7.0,0.41,7.5,0.22,30.53,77.47,34.41
2024-07-15 21:27:36,1,22.979999999999997,False,5000,0.71,0.97,4.24,49.02,59.3,14.31,14,118.45,246.26,15.0,0.41,100.0,0.22,37.74,82.23,20.88
2024-07-15 21:27:46,2,25.64,False,1000,1.98,0.98,2.56,49.97,57.4,6.53,14,116.75,0.25,7.0,0.45,7.5,0.22,44.92,75.78,27.36
2024-07-15 21:27:56,2,23.08,False,1000,3.06,0.96,2.78,48.3,60,6.82,17,128.45,0.24,7.0,0.49,7.5,0.22,42.12,66.87,30.36
2024-07-15 21:28:06,2,22.939999999999998,False,15000,1.83,0.83,4.21,44.79,55.6,7.89,21,114.97,0.29,7.0,0.43,5.0,0.22,39.55,73.3,37.58
2024-07-15 21:28:16,2,26.04,False,1000,0.38,0.84,5.27,48.03,60,6.06,26,112.48,0.22,7.0,0.42,7.5,0.22,32.47,79.53,29.42
2024-07-15 21:28:26,2,17.0,False,1000,4.1,0.76,4.48,46.26,46.3,7.42,20,116.45,0.44,7.0,0.44,7.5,0.22,41.1,75.86,34.59
2024-07-15 21:28:36,2,27.98,False,1000,0.51,0.95,3.12,47.38,50,6.87,14,116.5,0.26,7.0,0.41,7.5,0.22,36.89,77.67,33.88
2024-07-15 21:28:46,2,25.880000000000003,False,1000,0.86,0.88,5.68,49.03,50,8.37,13,124.23,0.27,7.0,0.45,12.5,0.22,36.36,79.71,32.72
2024-07-15 21:28:55,2,25.68,False,1000,1.36,0.92,5.41,49.18,55.6,6.07,12,98.67,0.23,7.0,0.47,0.0,0.22,38.95,81.09,37.78
2024-07-15 21:29:05,2,1.2200000000000024,False,1000,12.19,0.78,3.66,50.4,50,6.29,14,110.92,0.26,7.0,0.42,7.5,0.22,40.77,82.24,37.34
2024-07-15 21:29:15,2,28.32,False,5000,0.44,0.96,2.3,50.99,55.6,6.77,21,115.93,0.25,7.0,0.31,10.0,0.22,43.45,83.23,30.25
2024-07-15 21:29:25,2,27.2,False,1000,0.9,0.95,3.64,49.68,55.6,6.38,16,121.52,0.24,7.0,0.4,7.5,0.22,41.02,81.66,31.1
2024-07-15 21:29:41,0,18.32,False,1000,0.84,1.0,2.37,53.09,63.6,23.92,8,81.78,1032.4,25.0,0.49,100.0,0.22,28.03,83.22,11.83
2024-07-15 21:29:51,2,26.3,False,5000,1.15,0.93,2.75,44.88,64.7,7.42,24,82.3,0.26,7.0,0.4,10.0,0.22,24.88,75.04,20.47
2024-07-15 21:30:01,2,28.26,False,5000,0.07,0.92,4.79,46.57,60.9,7.81,29,116.5,0.23,7.0,0.41,7.5,0.22,39.13,77.59,35.75
2024-07-15 21:30:10,2,26.700000000000003,False,5000,1.45,0.98,2.69,51.36,75.9,7.1,22,121.23,0.22,7.0,0.5,7.5,0.22,41.02,83.35,37.3
2024-07-15 21:30:21,2,20.1,False,1000,4.05,0.91,2.95,44.29,60,6.94,28,125.1,0.25,7.0,0.43,10.0,0.22,40.31,65.09,29.17
2024-07-15 21:30:31,2,29.08,False,1000,0.46,1.0,2.05,49.05,63.6,6.9,23,100.48,0.26,7.0,0.23,7.5,0.22,30.66,80.07,35.48
